tweet_id,name,party,state,text,date
t_1420038764601163780,James McGovern,D,MA,"6 months january 6th attack capitol, republican leaders still refuse meet officer michael…","7/27/2021, 8:09:59 AM"
t_1420038743042428933,Roger Wicker,R,MS,"solid conservative understood stand ground things done, too. will sorely missed.","7/27/2021, 8:09:54 AM"
t_1420038740861505538,Roger Wicker,R,MS,"gayle deeply saddened loss friend, senator mike enzi wyoming. heart breaks diana…","7/27/2021, 8:09:53 AM"
t_1420038741926813698,Roger Wicker,R,MS,"all, mike lived faith. will especially remember eloquent prayers meals prayer breakfa…","7/27/2021, 8:09:53 AM"
t_1420038723299954688,Al Lawson,D,FL,@chriscochran68 congratulations!,"7/27/2021, 8:09:49 AM"
t_1420038694464069632,Robin Kelly,D,IL,rt @oversightdems:,"7/27/2021, 8:09:42 AM"
t_1420038677661724687,Gregory Meeks,D,NY,today difficult many us capitol january 6th especially brave capitol police of…,"7/27/2021, 8:09:38 AM"
t_1420038669180850180,Donald Beyer,D,VA,"rt @atrupar: dc officer daniel hodges: ""a man attempted rip baton hands & wrestled control. retained weapon. aft…","7/27/2021, 8:09:36 AM"
t_1420038636368809986,Brian Schatz,D,HI,huge congratulations hawai‘i’s @rissmoore10 making history winning first-ever gold medal women’…,"7/27/2021, 8:09:28 AM"
t_1420038601287602176,Frederica Wilson,D,FL,"rt @ceciliavega: officer dunn: “one woman pink “maga” shirt yelled, “you hear that, guys, n— voted joe biden!” crowd…","7/27/2021, 8:09:20 AM"
t_1420038589174489089,Susan Collins,R,ME,"former @senatorenzi's tragic passing tremendous loss family, people wyoming &…","7/27/2021, 8:09:17 AM"
t_1420038590206251026,Susan Collins,R,ME,"extraordinarily kind person sent handwritten notes everyone’s birthday, worked across aisle to…","7/27/2021, 8:09:17 AM"
t_1420038579343044610,Al Lawson,D,FL,rt @ifasgovaffairs: u.s. @repallawsonjr's support @uf_ifas @uf_federal working fund updates & new facilities @florida4h c…,"7/27/2021, 8:09:15 AM"
t_1420038521159626756,Marc Veasey,D,TX,rt @january6thcmte: join live @benniegthompson members bipartisan select committee investigate #january6th attack t…,"7/27/2021, 8:09:01 AM"
t_1420038501131771905,Dwight Evans,D,PA,"rt @pennieofficial: visit shop, compare enroll affordable health coverage! take advantage coverag…","7/27/2021, 8:08:56 AM"
t_1420038468533641221,Dwight Evans,D,PA,"rt @senatorsaval: another hot day, pools open around city! go find place cool near you:","7/27/2021, 8:08:48 AM"
t_1420038394042888199,Jeff Merkley,D,OR,"rt @senbobcasey: grandson, max, can’t vaccinated yet. can. health every small child america relies health & i…","7/27/2021, 8:08:30 AM"
t_1420038228527271936,Matt Gaetz,R,FL,"soon: rep. matt gaetz, @replouiegohmert, @repgosar, @repmtg will hold press conference outside…","7/27/2021, 8:07:51 AM"
t_1420038129243860999,Norma Torres,D,CA,heard radios stepped balcony. former 911 dispatcher nightmare hear so…,"7/27/2021, 8:07:27 AM"
t_1420038098906460167,Nanette Barragán,D,CA,"hearing horrific testimony officers today, keep mind words @replizcheney, member bipart…","7/27/2021, 8:07:20 AM"
t_1420038023316639748,Carolyn Bourdeaux,D,GA,stories shared morning law enforcement officials #january6th heartbreaking horrifyin…,"7/27/2021, 8:07:02 AM"
t_1420037967196925956,Haley Stevens,D,MI,thrilled co-chair @newdemcoalition future work capitalism task force @repsherrill. to…,"7/27/2021, 8:06:49 AM"
t_1420037971047337991,Susie Lee,D,NV,"incredible story incredible race. nevada incredibly proud you, bowe!","7/27/2021, 8:06:49 AM"
t_1420037929456570369,Rand Paul,R,KY,rt @tfasorg: .@gwlaw professor @jonathanturley joined #tfas office u.s. senator rand paul share thoughts #freespeech w…,"7/27/2021, 8:06:40 AM"
t_1420037773474603013,Jimmy Panetta,D,CA,"today, @houseagdems advanced legislation provide long-overdue assistance agricultural producers impact…","7/27/2021, 8:06:02 AM"
t_1420037760400887817,Val Demings,D,FL,"""i take moment time ask moment silence fallen colleague, officer brian sic…","7/27/2021, 8:05:59 AM"
t_1420037755673976834,Frederica Wilson,D,FL,"rioters, insurrectionists terrorists: “democracy went night continues exist today. democracy…","7/27/2021, 8:05:58 AM"
t_1420037682093301763,James Risch,R,ID,rt @senjohnbarrasso: president obama’s director deputy director bureau land management serious concerns tracy…,"7/27/2021, 8:05:41 AM"
t_1420037683053748226,Haley Stevens,D,MI,thrilled co-chair @newdemcoalition future work capitalism task force @repsherrill. lets w…,"7/27/2021, 8:05:41 AM"
t_1420037651063877632,David Scott,D,GA,"service academies provide students distinguished rigorous education value exceeds $400,000. i…","7/27/2021, 8:05:33 AM"
t_1420037613315051520,Frederica Wilson,D,FL,"“so many officers continue hurt, physically emotionally,” officer harry dunn #january6thcommission","7/27/2021, 8:05:24 AM"
t_1420037341545172992,Ayanna Pressley,D,MA,care infrastructure. infrastructure investments must include vital funds support care economy me…,"7/27/2021, 8:04:19 AM"
t_1420037251229175813,Katherine Clark,D,MA,"“democracy bigger one person, one party” — officer harry dunn","7/27/2021, 8:03:58 AM"
t_1420037245113933832,Richard Neal,D,MA,"clear #january6th simply attack building, democracy: attack pe…","7/27/2021, 8:03:56 AM"
t_1420037150700187658,James McGovern,D,MA,rt @reploritrahan: know it’s difficult listen brave officers recount horrors faced defended capitol & ou…,"7/27/2021, 8:03:34 AM"
t_1420037092688769031,Madeleine Dean,D,PA,"rt @haleytalbotnbc: hear powerful stories officers jan 6 can’t help think entire uscp force, including t…","7/27/2021, 8:03:20 AM"
t_1420037087353622532,Rick Scott,R,FL,.@potus needs show brave people cuba. let critical moment fight freedo…,"7/27/2021, 8:03:19 AM"
t_1420036943027609602,Mary Scanlon,D,PA,rt @repswalwell: trying imagine takes make believe this.,"7/27/2021, 8:02:44 AM"
t_1420036902376378371,Debbie Stabenow,D,MI,first @january6thcmte hearing started police responded day testifying. grateful f…,"7/27/2021, 8:02:35 AM"
t_1420036827528978441,Barbara Lee,D,CA,"6 months violent white supremacist mob attacked u.s. capitol, @january6thcmte will begin…","7/27/2021, 8:02:17 AM"
t_1420036816594481163,Kirsten Gillibrand,D,NY,"i’m heartbroken hear former colleague sen. mike enzi’s passing. dedicated public servant, g…","7/27/2021, 8:02:14 AM"
t_1420036802736541696,Ritchie Torres,D,NY,need universal sect. 8 housing vouchers low-income families afford live stable housing. togeth…,"7/27/2021, 8:02:11 AM"
t_1420036751553351693,Lori Trahan,D,MA,know it’s difficult listen brave officers recount horrors faced defended capitol…,"7/27/2021, 8:01:59 AM"
t_1420036743642951685,Val Demings,D,FL,"rt @haleytalbotnbc: hear powerful stories officers jan 6 can’t help think entire uscp force, including t…","7/27/2021, 8:01:57 AM"
t_1420036707987206144,Michael Crapo,R,ID,"two decades, senator enzi passionately served people wyoming thoughtful, conservative leader.…","7/27/2021, 8:01:48 AM"
t_1420036691146969097,Mondaire Jones,D,NY,"intern spotlight jonas rising college sophomore dobbs ferry, ny. loves interacting constituent…","7/27/2021, 8:01:44 AM"
t_1420036691633524740,Jake Auchincloss,D,MA,happened january 6th personal every american. saw traumatizing attack democracy. toda…,"7/27/2021, 8:01:44 AM"
t_1420036669651275784,Clarence Owens,R,UT,crt teaches students america irredeemably racist intrinsic characteristics race define you. sa…,"7/27/2021, 8:01:39 AM"
t_1420036603960037379,Val Demings,D,FL,"""i want thank acknowledge brothers sisters blue fought alongside day protect o…","7/27/2021, 8:01:24 AM"
t_1420036504559132672,Mary Scanlon,D,PA,deflect. distract. deny. house gop leaders interested defending baseless lies conspiracy theories…,"7/27/2021, 8:01:00 AM"
t_1420036416311017472,Mike Lee,R,UT,join live tomorrow 5 pm mt access live town hall event. register pa…,"7/27/2021, 8:00:39 AM"
t_1420036403333931010,Richard Blumenthal,D,CT,"semantics aside, iraq still needs us support counter common enemy: iran & proxies. must compla…","7/27/2021, 8:00:36 AM"
t_1420036314108411908,Alma Adams,D,NC,last night spoke urgent need continue work voting rights. made amazing strides…,"7/27/2021, 8:00:14 AM"
t_1420036253425229829,Kyrsten Sinema,D,AZ,"glad announce salt river awarded $610,000 federal grant resources expand transit options, in…","7/27/2021, 8:00:00 AM"
t_1420036224383848449,Val Demings,D,FL,"""how [] something happen? america?” ""we never allow democracy put in…","7/27/2021, 7:59:53 AM"
t_1420036220021841927,Nanette Barragán,D,CA,"hearing horrific testimony officers today, keep mind words @replizcheney, member bipart…","7/27/2021, 7:59:52 AM"
t_1420036205245313028,Martin Heinrich,D,NM,#icymi last week @royblunt intro'd recovering america’s wildlife act. protecting & restoring wildlife hab…,"7/27/2021, 7:59:48 AM"
t_1420036118385410048,Nanette Barragán,D,CA,hard listen u.s. capitol police officer dunn endured january 6th emotional. #heroes #january6thcommission,"7/27/2021, 7:59:28 AM"
t_1420036102891638789,Jeanne Shaheen,D,NH,every granite stater able find solace house worship without fearing safety themsel…,"7/27/2021, 7:59:24 AM"
t_1420035968988585985,Ashley Hinson,R,IA,rt @telegraphherald: u.s. rep. ashley hinson hold telephone town hall,"7/27/2021, 7:58:52 AM"
t_1420035935941582861,Mike Garcia,R,CA,sent letter along @gopleader @senrickscott world leaders encouraging support cuban peo…,"7/27/2021, 7:58:44 AM"
t_1420035850713370628,Antonio Delgado,D,NY,"great join otsego chamber commerce members discuss employment challenges. member @housesmallbiz, i…","7/27/2021, 7:58:24 AM"
t_1420035817272070144,Eric Swalwell,D,CA,trying imagine takes make believe this.,"7/27/2021, 7:58:16 AM"
t_1420035791217172503,Glenn Thompson,R,PA,"rt @houseaggop: ""with fires raging west, drought gripping upper plains, floods washing mississippi delta, seems…","7/27/2021, 7:58:10 AM"
t_1420035658257686530,Joshua Hawley,R,MO,sen. hawley leads amicus brief @senmikelee @sentedcruz calling supreme court overturn pro-ab…,"7/27/2021, 7:57:38 AM"
t_1420035644806553605,Jennifer Wexton,D,VA,"officers defended us riot, january 6 ended. owe gratitude but…","7/27/2021, 7:57:35 AM"
t_1420035449918312460,Ken Buck,R,CO,"senator enzi great friend, dedicated public servant, man integrity. praying wife diana, th…","7/27/2021, 7:56:48 AM"
t_1420035440640413699,Chrissy Houlahan,D,PA,police officers put lives line democracy. least bottom…,"7/27/2021, 7:56:46 AM"
t_1420035293621673992,Jesús García,D,IL,must reinvest youth employment promote economic justice give young people resources need t…,"7/27/2021, 7:56:11 AM"
t_1420035252106506241,Ashley Hinson,R,IA,reminder: ia-01 telephone town hall tonight 6pm! can’t wait take questions provide update…,"7/27/2021, 7:56:01 AM"
t_1420035045293797380,Tracey Mann,R,KS,today honor 5.7 million americans enlisted serve country gave lives the…,"7/27/2021, 7:55:12 AM"
t_1420034911348666374,James McGovern,D,MA,"thank @replizcheney. agree much, proud associate remarks.","7/27/2021, 7:54:40 AM"
t_1420034869602758662,Cindy Hyde-Smith,R,MS,"deeply saddened passing senator mike enzi, champion people wyoming america. am…","7/27/2021, 7:54:30 AM"
t_1420034819761876996,Debbie Dingell,D,MI,"all-new, all-electric ford f-150 lightning changing game! partners @ford, us will return…","7/27/2021, 7:54:18 AM"
t_1420034463619293186,Madeleine Dean,D,PA,"rt @repvaldemings: ""i effectively defenseless."" ""at best, liability colleagues, worst dragged th…","7/27/2021, 7:52:53 AM"
t_1420034454442102789,Joaquin Castro,D,TX,"""as child dominican republic, looked united states"" powerful january 6th testimony sgt.…","7/27/2021, 7:52:51 AM"
t_1420034352218509316,Ted Cruz,R,TX,"heidi extend deepest condolences mike's wife 50 years, diana, three children, four g…","7/27/2021, 7:52:27 AM"
t_1420034351006429184,Ted Cruz,R,TX,today lift sen. mike enzi entire family prayer wake sudden passing. mike joyful…,"7/27/2021, 7:52:26 AM"
t_1420034122588827650,James McGovern,D,MA,"rt @repvaldemings: ""i effectively defenseless."" ""at best, liability colleagues, worst dragged th…","7/27/2021, 7:51:32 AM"
t_1420034111083778051,James McGovern,D,MA,"rt @repvaldemings: “eventually turn meat grinder frontline.” - washington, d.c. metropolitan police officer…","7/27/2021, 7:51:29 AM"
t_1420034075851698182,Ann Kuster,D,NH,"i’m proud serve vice chair communications @newdemcoalition, today i’ll taking the…","7/27/2021, 7:51:21 AM"
t_1420034072026533904,Troy Nehls,R,TX,"rt @housegop: ""what speaker pelosi hiding?"" - @reptroynehls","7/27/2021, 7:51:20 AM"
t_1420034021170556943,James McGovern,D,MA,"rt @benniegthompson: today, bipartisan @january6thcmte will begin work investigating #january6th attack capitol heari…","7/27/2021, 7:51:08 AM"
t_1420033709584134150,Dianne Feinstein,D,CA,"rt @senalexpadilla: wildfires raging across northern california & west, must everything protect communities. m…","7/27/2021, 7:49:53 AM"
t_1420033693591261193,Elizabeth Warren,D,MA,finding affordable child care boston anywhere felt impossible even covid hit. cities can’t solve…,"7/27/2021, 7:49:50 AM"
t_1420033572409327622,Val Demings,D,FL,"""i effectively defenseless."" ""at best, liability colleagues, worst dragged in…","7/27/2021, 7:49:21 AM"
t_1420033569330712581,Val Demings,D,FL,"“eventually turn meat grinder frontline.” - washington, d.c. metropolitan police off…","7/27/2021, 7:49:20 AM"
t_1420033542072016897,Guy Reschenthaler,R,PA,coming up: i’ll joining newsmax now @newsmax tv discuss speaker pelosi afraid jim jordan jim…,"7/27/2021, 7:49:14 AM"
t_1420033516398694415,Thom Tillis,R,NC,senator mike enzi outstanding champion wyoming true gentleman earned admiration col…,"7/27/2021, 7:49:07 AM"
t_1420033488015740932,Donald Beyer,D,VA,"officer fanone hero, right. disgraceful. proud speaking truth power.…","7/27/2021, 7:49:01 AM"
t_1420033341433208834,Frederica Wilson,D,FL,rt @sfpelosi: officer @libradunn begins asking moment silence fellow uscp officer brian sicknick died line o…,"7/27/2021, 7:48:26 AM"
t_1420033267634421773,Frederica Wilson,D,FL,officers' testimonies hearing today gripping chilling. trauma still feel palpable.…,"7/27/2021, 7:48:08 AM"
t_1420033241671737344,Nikema Williams,D,GA,tomorrow miss #ga05 #housingisinfrastructure fireside chat @fscdems chairwoman…,"7/27/2021, 7:48:02 AM"
t_1420033233601843201,Thom Tillis,R,NC,senator mike enzi outstanding champion wyoming true gentleman earned admiration col…,"7/27/2021, 7:48:00 AM"
t_1420032869477634053,Linda Sánchez,D,CA,🥎🥎,"7/27/2021, 7:46:33 AM"
t_1420032838997581828,Janice Schakowsky,D,IL,#hotfercsummer continues @repcasten,"7/27/2021, 7:46:26 AM"
t_1420032731329748996,Matthew Cartwright,D,PA,"#january6th attack attack congress, attack american democracy. the…","7/27/2021, 7:46:00 AM"
t_1420032548831436805,Janice Schakowsky,D,IL,rt @joanespositochi: fact check: true. insurrectionists terrorists.,"7/27/2021, 7:45:17 AM"
t_1420032521358692354,Katherine Clark,D,MA,listen horrific testimony still deny happened #january6th?,"7/27/2021, 7:45:10 AM"
t_1420032317729431565,Robert Casey,D,PA,american rescue plan added estimated $730 million funding home community-based services pennsy…,"7/27/2021, 7:44:22 AM"
t_1420032261811015684,Emanuel Cleaver,D,MO,incredibly thankful heroism displayed capitol police officers #january6th—and heartbreaking hear t…,"7/27/2021, 7:44:08 AM"
t_1420032146190766080,Bill Pascrell,D,NJ,officer fanone talking 138 house republicans (68% gop caucus) voted overturn american de…,"7/27/2021, 7:43:41 AM"
t_1420031995942522882,Deb Fischer,R,NE,"rt @journalstarnews: sen. deb fischer: ""many generation experienced process – process sorting, cleaning getting…","7/27/2021, 7:43:05 AM"
t_1420031976497688579,Ed Perlmutter,D,CO,"rt @benniegthompson: today, bipartisan @january6thcmte will begin work investigating #january6th attack capitol heari…","7/27/2021, 7:43:00 AM"
t_1420031682720194560,Andy Levin,D,MI,january 6 world historical event life democratic governance. order prevent future violent…,"7/27/2021, 7:41:50 AM"
t_1420031579506810889,Andy Biggs,R,AZ,rt @jefforavits: check latest #podcast #podbean,"7/27/2021, 7:41:26 AM"
t_1420031266481655820,Kathy Castor,D,FL,wrote @potus biden message behalf community: tampa supports freedom people cuba,"7/27/2021, 7:40:11 AM"
t_1420031240904790028,Jamaal Bowman,D,NY,"today @housescience, holding markup includes review hr 4588, regional innovation act 20…","7/27/2021, 7:40:05 AM"
t_1420031219165667328,James Lankford,R,OK,.@senronjohnson & demanding answers biden plans flag speech tech companies. full lette…,"7/27/2021, 7:40:00 AM"
t_1420031193278525441,Yvette Clarke,D,NY,let clear: duty uncover [full] truth #insurrection. although testimony…,"7/27/2021, 7:39:54 AM"
t_1420031090786459658,Bill Hagerty,R,TN,"witnessed mike’s warm, collegial, humble spirit welcomed japan time ambassador. f…","7/27/2021, 7:39:29 AM"
t_1420030790004531211,John Cornyn,R,TX,secretary state antony blinken visits new delhi part biden administration push asia,"7/27/2021, 7:38:17 AM"
t_1420030708005982218,David Price,D,NC,"january 6th, witnessed act domestic terrorism threatened democracy. today, bipartisan select…","7/27/2021, 7:37:58 AM"
